"id","escl","territorio","hog.tamaño.familia","hog.tamaño.familia.ES","hog.shannon.calidad.dieta","hog.shannon.calidad.dieta.ES","hog.défic.shannon.calidad.dieta","hog.défic.shannon.calidad.dieta.ES","hog.prc.tierra.autocons","hog.prc.tierra.autocons.ES","hog.comida.chatarra","hog.comida.chatarra.ES","hog.educación.adultos","hog.educación.adultos.ES","hog.ingresos.per.cáp","hog.ingresos.per.cáp.ES","hog.gastos.comida.per.cáp","hog.gastos.comida.per.cáp.ES","hog.cantidad.dieta.prod","hog.cantidad.dieta.prod.ES","hog.educación.sexual","hog.educación.sexual.ES","ind.edad","ind.edad.ES","ind.prc.hijos.vivos","ind.prc.hijos.vivos.ES","ind.espaciamiento.embarazos","ind.espaciamiento.embarazos.ES","ind.educación","ind.educación.ES","ind.educación.sexual","ind.educación.sexual.ES","hog.ISA_123","hog.ISA_23","hog.ISA_3","hog.ISA_123.mín","hog.ISA_123.máx","hog.ISA_23.mín","hog.ISA_23.máx","hog.ISA_3.mín","hog.ISA_3.máx","ind.fertilidad","ind.fertilidad.ES"
"108","municipio",10,5.14192658930658,0.195388265014242,1.06717496167189,0.0297808178604095,0.0992785212886689,0.0169312372846126,0,0,0.264506424042463,0.0104734554331199,7.83468983158269,0.297575081518286,1272.22316971011,118.406484201539,161.302405770129,6.49895795099348,23.3940650448345,9.86261595173048,0.853853010768898,0.0349636107542008,29.3577109026638,0.898493224029107,0.974927910622419,0.0101319810405388,11.0757094849328,0.804347251591343,6.48155153436689,0.2721782238587,0.828263768953246,0.0333914034375361,0.648078010394155,0.160942909589469,0.0487216426888323,0.562149748623367,0.725380885921479,0.105367983340131,0.238031093300042,0.0191362361612171,0.11852038523772,0.119438730305608,0.00636247201669069
"110","municipio",9,6.30441644329768,0.344169345006144,0.933876709232247,0.0477817238982021,0.150960898883983,0.0297861699393153,0.0753394079801722,0.0334130341078957,0.236850120526877,0.0141653406818703,4.20424484581277,0.329813225847511,674.647486159473,96.0361958409367,131.127481139947,7.23620497565589,160.3641382828,24.3555463012708,0.523420423382927,0.0582379834100863,23.3799986639612,1.04621864373755,0.970734687587148,0.0153814248978159,9.22206095202217,1.11271318931805,3.60310044506793,0.285554639377814,0.472539388913695,0.0675678343179529,0.826251938589165,0.511337878876132,0.178859513081463,0.709146618689538,0.902678262043284,0.368445151532642,0.652401369464784,0.0965236663409938,0.307522940256734,0.154575581685108,0.0102735376296659
"111","municipio",5,4.2977303070761,0.449741410863721,1.01241496259975,0.112291307858578,0.152907600505665,0.0769014267889685,0,0,0.277086167609277,0.0277273864329363,11.8207981011719,0.929086591168083,2863.20278890372,464.734264677717,172.764366517715,23.9807924051124,2.70670523661178,1.90974117737427,1,2.92712786647691e-17,41.8541759382881,3.67107473534117,1,0,11.8014411529223,1.84059263680797,11.0179498590714,0.813243335855041,1,0,0.185135736537663,0.111259457079439,7.58315935647769e-12,0.0411859324891165,0.545805174562682,0.0164232924300987,0.48415885380826,5.91401505292424e-12,9.72339524182889e-12,0.0931182129572421,0.0128056675853799
"112","municipio",5,4.44444444444444,0.482770709860323,1.18149376212988,0.0803848929628287,0.0279845533055894,0.0281782203451621,0,0,0.262941696875081,0.0394615308781431,8.66666666666667,1.20705551847931,696.111111111111,111.77828246456,182.225231481472,24.0276246317684,15.0002777777778,13.9411070081734,1,0,27.9722222222222,5.31959503622703,0.952380952380952,0.0478613853043207,11.3690476190476,1.91446900910901,5.61111111111111,0.556663632603052,1,2.94257138597224e-17,0.916666666666661,0.0833333333333391,2.09664780862738e-11,0.447182513213886,0.993359145509836,0.0066408544901643,0.552817486786113,1.5977151767551e-11,2.75138654083711e-11,0.113638616433647,0.0279954749009481
"113","municipio",9,4.53478101538201,0.349240367994662,0.98360711449243,0.097718601174717,0.19738030834136,0.0656636020703862,0,0,0.300146031897892,0.0173171603772249,7.43881648390542,0.595837355156396,1026.74782706746,144.637375897643,160.619871601568,15.8673153806541,32.1941926400621,9.23839184822555,0.921578837742137,0.0422017557245421,25.2573597812503,2.46661096240957,0.995385370643103,0.00450770546092159,10.1964250648713,0.946064524374847,5.35502663897842,0.512813748447534,0.886050588529927,0.0548483662301899,0.689146143212668,0.274536519371509,0.130253798521044,0.496757248813733,0.832748377157619,0.14096234193828,0.466019236682949,0.056561787329246,0.272250172009924,0.123568613894709,0.00958869692111296
"114","municipio",9,6.59555504109272,0.956995299470169,1.16670538324751,0.0441944433856357,0.0191384339454569,0.00802879075464274,0,0,0.255089125274397,0.0183955849276111,8.52818416404645,0.755229078524826,1312.45207778678,247.289487371471,144.362764342017,14.0911999102184,10.7979393393195,6.07634386770169,0.857372303119818,0.0573171924410001,27.2574289352273,1.84060083360094,0.98940227260935,0.0106105719805615,11.9672516202039,1.40499302966162,6.50224066938965,0.579068717087799,0.844508086253369,0.0534883269774963,0.681310331727311,0.427541487512622,0.240705244436099,0.477135905832375,0.83356688162478,0.228452439087596,0.653235629170663,0.100907242251298,0.472415704600802,0.103008246137069,0.0100318421232563
"116","municipio",9,5.05604105462794,0.281703901933161,1.09612065335478,0.0392650427238452,0.0650257472424656,0.0170031502007245,0.00156982952341994,0.00159505926289765,0.277075353122204,0.0164944018619179,5.24221521052361,0.347651981054098,851.424361310476,83.0364634573297,166.606356824301,10.2350064845927,64.5704241335391,17.0172308586471,0.929839682380139,0.0288508806439721,26.0305213640251,1.34382119919882,0.987912606535077,0.00842671134397047,10.7496176172365,0.894085921514115,4.31042449146555,0.280716129033807,0.916239703770876,0.0300396207270585,0.820446431891707,0.403438882897624,0.173510654122198,0.688930461524487,0.904099324493256,0.271255452153218,0.551306002330482,0.0948059422326865,0.296175097143595,0.119242350011232,0.0085632750257722
"118","municipio",NA,4.63985473535723,0.322667048236636,0.973630760587351,0.0379926608040752,0.102864048584264,0.0246685096729629,0,0,0.272933178359441,0.0204159763517541,7.52648374955427,0.449859142101643,1038.6661914552,114.122363993508,147.53788097064,10.5111569869088,18.1301659738584,13.1088220063379,1,0,30.6424734006633,1.90042080839133,0.971784034930587,0.0166302829689022,11.7572865353038,1.74363296380662,6.2533427375182,0.385009314238116,0.968928571428571,0.0307588194602971,0.7393715203249,0.350946171046264,0.153210679029449,0.566426700532816,0.860340672197682,0.205573352123416,0.530475212248355,0.0688534281201999,0.306860240891377,0.112063117358307,0.0106407843045557
"120","municipio",NA,4.40877335769454,0.334026428629999,1.0512745288967,0.0657006673176795,0.106843318119023,0.0404697713763674,0,0,0.296396322442218,0.0256040659946648,8.40276942668106,0.655134008620408,1259.25882567893,164.056003058474,185.892685818313,13.5027790392741,5.78939800127343,2.74524543081625,1,0,30.9044996262769,2.22638640488193,1,0,11.8268924725148,1.74683112916738,6.99185449713479,0.550865083484912,0.944430849545251,0.0367216885281541,0.662366913047086,0.372211610331379,0.0103247238603237,0.466739784305995,0.814717145879815,0.205198494893352,0.576551654536101,0.00132956832850125,0.0755712204773457,0.105185615967509,0.00940998212853493
"102","municipio",9,4.4421968507279,0.278977257480984,1.22672714415382,0.038604800891962,0.0172082909010041,0.0111646081949058,0,0,0.279641178300562,0.0183712169393998,10.644285047324,0.515138424637301,1832.55256568057,247.031232842921,200.448635804196,14.8449194509904,9.83714166065391,8.22516120751844,0.957058144082364,0.0292710234420888,25.5287042145919,1.58594940817924,1,1.12206133905315e-17,11.752697358462,0.765279658364691,7.43015152158228,0.35916470592375,0.919657277380855,0.0411614664351214,0.499267129190217,0.177239253451964,0.029092750353322,0.316320196559056,0.682410503976088,0.0632456013666297,0.407349266100834,0.00369933290307011,0.194726293519811,0.0991066549403205,0.00801142862628996
